Year,DOY,hour,minute,Global Horizontal [W/m^2]
2017,319,14,34,143.619
2017,319,14,35,142.886
2017,319,14,36,144.626
2017,319,14,37,149.375
2017,319,14,38,156.548
2017,319,14,39,165.002
2017,319,14,40,175.243
2017,319,14,41,188.542
2017,319,14,42,172.737
2017,319,14,43,168.433
2017,319,14,44,168.698
2017,319,14,45,165.422
2017,319,14,46,169.492
2017,319,14,47,189.636
2017,319,14,48,174.694
2017,319,14,49,160.893
2017,319,14,50,158.776
2017,319,14,51,156.886
2017,319,14,52,150.255
2017,319,14,53,138.527
2017,319,14,54,125.169
2017,319,14,55,113.372
2017,319,14,56,105.161
2017,319,14,57,100.019
2017,319,14,58,98.1203
2017,319,14,59,98.5974
2017,319,15,0,100.872
2017,319,15,1,104.074
2017,319,15,2,108.553
2017,319,15,3,115.933
2017,319,15,4,126.387
2017,319,15,5,139.394
2017,319,15,6,151.243
2017,319,15,7,155.557
2017,319,15,8,156.166
2017,319,15,9,154.346
2017,319,15,10,151.066
2017,319,15,11,148.017
2017,319,15,12,146.47
2017,319,15,13,148.464
2017,319,15,14,153.596
2017,319,15,15,156.463
2017,319,15,16,153.815
2017,319,15,17,148.323
2017,319,15,18,137.714
2017,319,15,19,123.617
2017,319,15,20,109.396
2017,319,15,21,96.3847
2017,319,15,22,85.1712
2017,319,15,23,77.1002
2017,319,15,24,73.097
2017,319,15,25,73.2249
2017,319,15,26,77.0802
2017,319,15,27,82.3948
2017,319,15,28,86.8367
2017,319,15,29,89.8802
2017,319,15,30,91.6442
2017,319,15,31,92.3593
2017,319,15,32,91.9684
2017,319,15,33,89.4238
2017,319,15,34,85.709
2017,319,15,35,83.623
2017,319,15,36,82.7063
2017,319,15,37,80.7977
2017,319,15,38,76.2042
2017,319,15,39,68.6881
2017,319,15,40,58.8912
2017,319,15,41,49.2055
2017,319,15,42,40.4496
2017,319,15,43,33.3262
2017,319,15,44,28.0713
2017,319,15,45,24.5676
2017,319,15,46,22.232
2017,319,15,47,20.1298
2017,319,15,48,17.9688
2017,319,15,49,16.5679
2017,319,15,50,15.2245
2017,319,15,51,13.7048
2017,319,15,52,12.419
2017,319,15,53,11.6015
2017,319,15,54,11.2525
2017,319,15,55,11.2552
2017,319,15,56,11.1992
2017,319,15,57,11.3188
2017,319,15,58,12.1423
2017,319,15,59,13.9637
2017,319,16,0,16.96
2017,319,16,1,21.3707
2017,319,16,2,27.2524
2017,319,16,3,33.7806
2017,319,16,4,39.9566
2017,319,16,5,44.899
2017,319,16,6,47.4881
2017,319,16,7,47.6636
2017,319,16,8,46.6025
2017,319,16,9,44.95
2017,319,16,10,43.1178
2017,319,16,11,41.0492
2017,319,16,12,39.0965
2017,319,16,13,37.5532
2017,319,16,14,35.8901
2017,319,16,15,33.992
2017,319,16,16,31.9182
2017,319,16,17,30.1954
2017,319,16,18,28.5315
2017,319,16,19,27.4523
2017,319,16,20,26.2563
2017,319,16,21,25.8762
2017,319,16,22,25.6116
2017,319,16,23,25.0544
2017,319,16,24,24.3806
2017,319,16,25,23.8234
2017,319,16,26,23.9024
2017,319,16,27,23.9798
2017,319,16,28,23.3632
2017,319,16,29,22.2282
2017,319,16,30,20.8653
2017,319,16,31,20.1371
2017,319,16,32,19.8105
2017,319,16,33,19.5977
2017,319,16,34,20.0685
2017,319,16,35,20.821
2017,319,16,36,21.7536
2017,319,16,37,21.538
2017,319,16,38,20.7687
2017,319,16,39,19.723
2017,319,16,40,18.8545
2017,319,16,41,17.9915
2017,319,16,42,16.7301
2017,319,16,43,15.5268
2017,319,16,44,14.9011
2017,319,16,45,14.2196
2017,319,16,46,14.0079
2017,319,16,47,14.0953
2017,319,16,48,14.2556
2017,319,16,49,14.8599
2017,319,16,50,15.6495
2017,319,16,51,16.4402
2017,319,16,52,16.5709
2017,319,16,53,16.1
2017,319,16,54,15.9278
2017,319,16,55,15.8137
2017,319,16,56,15.0357
2017,319,16,57,13.9541
2017,319,16,58,13.1696
2017,319,16,59,12.8023
2017,319,17,0,12.2505
2017,319,17,1,11.9338
2017,319,17,2,11.431
2017,319,17,3,10.8622
2017,319,17,4,10.1085
2017,319,17,5,8.87532
2017,319,17,6,7.81877
2017,319,17,7,6.93792
2017,319,17,8,5.76971
2017,319,17,9,4.95346
2017,319,17,10,4.03111
2017,319,17,11,3.89434
2017,319,17,12,3.52766
2017,319,17,13,3.47042
2017,319,17,14,3.58809
2017,319,17,15,3.28511
2017,319,17,16,2.65691
2017,319,17,17,2.02447
2017,319,17,18,1.40286
2017,319,17,19,0.854586
2017,319,17,20,0.770413
2017,319,17,21,0.631116
2017,319,17,22,0.326755
2017,319,17,23,0.2601
2017,319,17,24,0.222373
2017,319,17,25,0.111944
2017,319,17,26,0
2017,319,17,27,0
2017,319,17,28,0
2017,319,17,29,0
2017,319,17,30,0
2017,319,17,31,0
2017,319,17,32,0
2017,319,17,33,0
2017,319,17,34,0
2017,319,17,35,0
2017,319,17,36,0
2017,319,17,37,0
2017,319,17,38,0
2017,319,17,39,0
2017,319,17,40,0
2017,319,17,41,0
2017,319,17,42,0
2017,319,17,43,0
2017,319,17,44,0
2017,319,17,45,0
2017,319,17,46,0
2017,319,17,47,0
2017,319,17,48,0
2017,319,17,49,0
2017,319,17,50,0
2017,319,17,51,0
2017,319,17,52,0
2017,319,17,53,0
2017,319,17,54,0
2017,319,17,55,0
2017,319,17,56,0
2017,319,17,57,0
2017,319,17,58,0
2017,319,17,59,0
2017,319,18,0,0
2017,319,18,1,0
2017,319,18,2,0
2017,319,18,3,0
2017,319,18,4,0
2017,319,18,5,0
2017,319,18,6,0
2017,319,18,7,0
2017,319,18,8,0
2017,319,18,9,0
2017,319,18,10,0
2017,319,18,11,0
2017,319,18,12,0
2017,319,18,13,0
2017,319,18,14,0
2017,319,18,15,0
2017,319,18,16,0
2017,319,18,17,0
2017,319,18,18,0
2017,319,18,19,0
2017,319,18,20,0
2017,319,18,21,0
2017,319,18,22,0
2017,319,18,23,0
2017,319,18,24,0
2017,319,18,25,0
2017,319,18,26,0
2017,319,18,27,0
2017,319,18,28,0
2017,319,18,29,0
2017,319,18,30,0
2017,319,18,31,0
2017,319,18,32,0
2017,319,18,33,0
2017,319,18,34,0
2017,319,18,35,0
2017,319,18,36,0
2017,319,18,37,0
2017,319,18,38,0
2017,319,18,39,0
2017,319,18,40,0
2017,319,18,41,0
2017,319,18,42,0
2017,319,18,43,0
